"Ferment","Humidity","Inlet","Outlet","Rain","Input","Output"
25.53946015,78.59938707,123.6870231,43.36194848,32,19775,4338
24.35405938,80.66207851,112.3706972,40.43744667,24,12931,2779
27.37213088,79.22178613,113.7968445,37.29495841,15,17128,3610
24.63405909,80.62846702,117.0530576,41.80816389,45,20457,4296
26.12581152,79.11060282,109.5000038,38.22908466,26,15682,3363
26.49440708,79.81771705,112.5000922,38.81462094,35,12956,2723
26.9366195,78.35636296,112.7513532,41.15980781,5,10218,2109
26.70721846,78.32918609,127.7316356,36.08382598,26,19538,4210
24.8272643,80.62194135,97.55397803,39.17224947,35,24560,5231
25.24542931,79.09046849,124.7266733,43.97473936,45,5844,1706
26.39956605,80.16162142,112.6115105,40.09946328,10,12961,2804
23.65657838,80.68928983,101.3128434,44.73895246,29,4594,1820
27.01947462,80.07408702,112.8951691,36.14719154,32,15423,3307
24.02765767,79.60291242,101.3277098,38.70657961,20,12971,2817
25.07848528,78.48756703,105.368052,42.08002289,40,12637,2655
27.21607282,80.13306665,110.4084302,41.46092356,30,15724,3334
23.89482951,79.59689328,108.7174623,44.73895246,5,14934,3205
25.07848528,78.90023127,103.729158,38.55777645,45,19412,3888
25.39884595,79.37546984,101.2675354,37.90865746,31,12834,2855
24.88164054,80.62194135,123.9515326,41.57684572,40,25238,5341
23.6803456,80.66207851,99.86264169,40.02958269,35,16367,3453
24.09171172,78.67874209,97.82665974,41.57152567,40,12152,2421
22.61674371,78.06498845,122.185059,39.07956667,20,15210,3269
27.32526914,79.69567974,123.6649507,40.32563278,24,15149,3272
25.51177122,78.88611725,105.8006396,37.41569346,25,19788,4161
22.66609461,80.72726883,122.0784843,43.4082814,35,8994,2196
24.44050863,80.41849289,121.3548835,38.26230823,45,19412,3961
27.01947462,79.30411611,108.9723966,43.64571576,15,22557,4594
24.89374336,79.88997011,96.20550883,41.22051656,12,15682,3334
24.89374336,80.43946224,102.5168421,43.17425115,35,20612,4212
23.28842304,79.04695672,101.3246237,35.23446691,25,23815,5072
24.08038217,79.59689328,112.2854848,39.79000998,45,20457,4161
22.61862266,78.71866302,109.6068077,43.56650715,30,10970,2358
23.32167524,78.77605282,121.8361684,41.72652207,5,13803,2868
24.35405938,79.92544517,100.6920216,40.02958269,33,5705,1674
23.30097946,78.56397486,107.513241,37.06165794,20,10218,2006
22.97487382,78.89712263,116.027628,41.07970387,25,16173,3576
24.96658488,79.21615832,124.7266733,41.21536012,21,15934,3345
27.51865797,79.32196425,106.0663256,38.09677153,26,12834,2817
23.39682679,80.68928983,102.1060696,37.06165794,35,12971,2727
24.8563571,80.72023543,112.3706972,41.89998128,35,30261,6295
23.65657838,80.68928983,101.3128434,39.79000998,30,5705,1226
27.34713376,80.18315335,119.6086252,36.86111403,40,13237,2826
27.63837362,80.44620234,103.2538478,40.09946328,26,12218,2501
23.16829314,78.44474004,101.0043032,37.76547493,21,15633,3343
23.30097946,79.04695672,126.5954698,36.66465132,20,9465,1942
25.13984604,80.86146178,108.1058496,35.43954758,35,20733,4529
27.42361269,79.32196425,113.0226603,38.09677153,25,17128,3716
27.13941264,80.40933596,125.4843682,35.66351663,40,11160,2344
24.96658488,78.82846957,121.8361684,43.8993461,21,22557,4497
27.54133065,79.20934791,119.6086252,41.88271226,16,17128,3544
23.16829314,78.69363103,101.0043032,38.03944817,21,13037,2696
23.32167524,78.56397486,127.7316356,38.03944817,28,19538,4234
24.62975108,79.32668586,127.3600532,35.6670924,25,25158,5610
27.63837362,80.44620234,103.2538478,41.39712704,5,15403,3098
25.03117931,78.92769241,100.0538915,40.02958269,29,12613,2628
26.20661208,79.62322438,101.9295748,37.83164837,28,16081,3454
27.20763982,79.5745,101.2675354,37.33770625,30,12613,2698
26.66599806,78.64009591,107.513241,38.55777645,55,19986,4212
25.04757264,79.45476817,99.52105955,39.18677452,31,12613,2698
25.27048901,79.13804947,129.256917,38.27376164,25,12442,2663
25.44516342,79.37546984,112.5000922,43.53021424,55,16270,3576
25.39884595,80.08657283,111.9594612,43.73148257,35,14864,3205
27.63837362,79.6581339,129.1853378,38.27376164,25,15149,3234
26.62610165,79.04670046,119.9777641,38.22908466,15,17317,3644
24.8272643,79.7818028,109.780436,43.43752697,35,7410,1226
26.70721846,78.64016778,105.368052,41.15980781,35,15230,3228
22.6479162,78.71866302,129.593762,44.23656322,25,14934,3205
25.08727864,79.21615832,124.7266733,43.53021424,30,16286,3493
26.20661208,80.16162142,125.3517732,40.32563278,5,11794,2626
27.01947462,78.87875812,103.181763,41.45364671,5,13037,2817
22.52566121,78.29038775,129.9820953,44.62770452,35,9084,2109
27.01947462,78.09888315,113.2291249,37.58363581,27,16821,3644
26.12581152,80.16162142,127.9888687,35.16914162,10,32768,6728
24.62975108,80.14044721,112.6115105,41.57684572,28,16173,3508
22.42394833,78.55041365,100.2709257,44.7328558,35,14478,3083
24.43452857,80.82285528,117.0530576,43.43752697,35,29282,6475
25.24542931,79.37546984,101.0596166,37.90865746,29,12834,2773
25.24542931,80.52433213,121.3548835,39.30874437,10,12752,2628
25.00100229,79.55427316,99.59075481,38.02929543,28,13309,2804
22.94980566,80.72726883,125.3854748,41.07970387,35,7410,1778
27.39224532,78.34734425,113.0226603,36.00421995,27,16100,3530
23.89482951,80.53959966,102.1060696,44.73895246,25,14934,3275
23.6803456,79.16745613,129.256917,37.4851914,10,13272,2696
25.08727864,78.41698113,107.513241,38.67327569,25,21571,4727
22.66609461,79.87054361,122.0784843,43.4082814,50,21192,4787
24.2866789,78.67874209,105.8006396,43.04428862,5,10218,1964
23.50005652,78.30238021,122.185059,44.65342744,33,10970,2384
27.63837362,79.6581339,103.2538478,40.09946328,20,16705,3493
24.89374336,80.72023543,124.2751841,43.17425115,40,19252,4096
25.03117931,78.82846957,100.0538915,39.18677452,25,18351,3872
26.20661208,79.62322438,101.2675354,43.00870067,25,12613,2677
26.62610165,78.7386461,97.83665733,38.20820332,15,12152,2600
27.42361269,78.34734425,110.8289538,42.08002289,25,19788,4232
24.45149596,80.14044721,125.3517732,43.17425115,45,11479,2344
27.54133065,79.32196425,115.8893193,43.64571576,20,15117,3275
27.28186629,80.75199036,114.9955594,35.43954758,30,24867,5231
22.97487382,79.34209108,122.0784843,43.73896464,55,10970,2384
25.07848528,79.45476817,106.309182,43.53021424,31,16705,3530
24.80306083,78.20307034,113.5277791,43.8993461,25,22557,4594
25.35672572,79.66421117,96.20550883,42.32449577,27,7728,1523
22.66609461,78.37365537,114.7739212,42.53016142,21,11208,2393
27.37213088,80.20320774,119.6086252,37.7496183,40,20612,4146
24.90657883,79.7818028,99.59075481,35.98913762,10,12834,2773
27.16416886,79.92210176,125.4843682,37.7496183,28,16677,3502
27.34713376,80.30095605,115.8893193,43.00870067,25,15403,3269
24.65570633,78.93006356,100.0538915,38.20820332,5,16367,3576
26.74816519,78.64016778,125.610861,43.36194848,26,23468,5028
27.01947462,78.35636296,127.7316356,36.00421995,15,14431,3039
26.08789637,79.62322438,117.3772888,37.7496183,28,18744,4100
27.6138121,80.44151059,113.0226603,41.46092356,5,20032,4183
23.65657838,78.30238021,126.0695173,43.04428862,40,16100,3486
25.04757264,79.07764414,127.3600532,43.68278761,29,5844,1226
27.32526914,80.75199036,123.6649507,35.84052979,40,22064,4856
24.2866789,80.8249897,108.6388931,39.81593654,45,25756,5316
27.20918804,80.60188853,117.0530576,37.7496183,28,23875,5104
27.51865797,78.34734425,119.6086252,36.00421995,25,24078,5173
24.13239674,78.44146408,109.6534243,43.70199564,33,15634,3337
25.03117931,78.48756703,125.610861,36.00421995,2,17493,3581
23.22122615,79.04695672,107.1911753,38.03944817,5,12971,2720
27.76232279,80.44151059,122.5387341,36.86111403,16,24478,5061
26.66599806,79.30411611,119.9777641,37.33770625,30,17128,3728
26.49440708,78.7386461,121.8361684,36.00421995,6,15210,3221
22.34310339,79.87636052,100.2709257,39.70578887,35,16828,3610
25.44516342,79.09046849,121.8024283,42.86899977,29,17128,3633
27.11479112,79.61926826,103.6100977,41.64883435,25,8348,1778
26.66599806,79.30411611,113.7430891,44.25216831,55,5844,1762
25.17588932,80.86146178,109.8066081,35.46083984,27,26302,5316
25.39919515,80.08657283,113.2892204,41.39712704,15,12549,2655
25.39919515,79.13804947,127.3600532,37.90865746,40,12956,2772
24.37223632,78.09669487,122.0363124,36.56191235,25,25038,5610
26.74816519,78.64016778,109.6534243,41.45364671,55,22091,4856
24.90657883,79.88997011,99.59075481,35.68814729,12,19375,4100
22.97487382,80.74788527,129.593762,43.4082814,30,7336,1227
25.51177122,79.13804947,121.8024283,43.68278761,45,11601,2394
22.97487382,78.55180034,125.3854748,43.73896464,35,8197,1523
24.96658488,79.55427316,103.5170999,41.80947153,25,16705,3508
23.88844373,80.8249897,102.4933521,39.81593654,24,31452,6881
24.96093602,80.81760488,109.8066081,41.89998128,35,29282,6295
25.77847065,79.25607926,114.8654449,42.11229239,26,12442,2663
22.00740871,80.29743298,111.000565,43.98348011,10,11239,2377
23.45929964,80.41773935,121.3548835,36.37239835,35,8994,2134
23.6803456,80.53959966,101.3128434,40.43744667,30,10794,2134
24.61870807,78.8052114,105.8006396,43.70199564,5,16498,3576
22.9502145,80.74788527,116.6016072,43.29545866,35,22064,4511
25.27048901,79.26512176,117.1461096,42.86899977,26,15149,3275
23.38949156,80.17929367,121.6700028,38.03944817,45,20114,4161
27.11479112,79.5745,100.8926844,44.16945708,27,11239,2600
25.39884595,80.86146178,117.0530576,37.15563748,5,22064,4511
25.77847065,80.6038473,117.0530576,35.84052979,18,16388,3508
22.61674371,78.46686607,129.593762,44.62770452,30,11601,2384
26.66599806,78.35636296,123.6870231,36.08382598,55,20114,4146
22.46728568,80.54104964,115.935393,44.62770452,15,11239,2626
22.55886737,80.17861442,119.6429436,43.46459175,34,10954,2394
26.70721846,78.64009591,116.833022,35.00320331,55,15220,3234
22.46728568,80.85635751,111.000565,43.98348011,10,20654,4232
24.8563571,80.43946224,125.0829443,43.17425115,28,12754,2611
25.62307173,79.19717582,114.8654449,40.30042587,30,17090,3644
25.50230058,78.88611725,112.8992935,37.23562402,5,15210,3205
27.37213088,80.13306665,100.5079374,38.02929543,40,12956,2779
27.54133065,79.20934791,113.0226603,40.79655071,26,15149,3163
26.839893,78.87875812,105.8006396,41.15980781,30,26275,5497
25.27048901,78.88611725,98.77059593,39.02690516,45,19511,4146
24.74203336,78.20307034,119.1540354,44.7537638,25,20654,4338
27.42361269,80.66026169,96.20910721,40.35713599,5,12754,2663
27.10835645,79.61926826,101.9295748,42.62228634,25,12613,2729
24.74203336,80.62846702,108.1058496,41.80947153,35,5705,1654
23.38949156,80.41773935,121.3548835,37.6711538,34,8994,1942
24.96093602,78.92769241,103.6568825,44.7537638,24,11184,2384
25.35672572,79.66421117,109.780436,40.53407138,35,12496,2686
27.19940227,79.48749844,101.2675354,40.13998114,31,16066,3347
27.28186629,80.13306665,123.6649507,37.7496183,28,16286,3453
24.43452857,78.8052114,97.83665733,39.18677452,14,12152,2394
22.52566121,80.15308951,129.593762,39.27165578,50,16270,3454
22.91784149,78.44474004,109.6068077,39.70578887,35,24078,5061
24.90657883,79.7818028,103.5170999,41.89998128,35,12956,2826
27.20763982,79.57804197,101.2675354,38.09677153,30,15724,3334
27.51865797,79.34158265,113.0226603,44.25216831,16,15117,3228
25.24542931,78.88611725,100.0538915,40.02958269,45,20114,4146
22.91784149,78.69363103,105.3893376,43.56650715,28,15117,3205
26.08789637,79.11060282,120.5366124,40.79655071,10,16286,3502
23.50005652,79.92609337,109.2684042,39.79000998,34,13981,2950
22.19557247,80.54104964,115.935393,41.07970387,15,17404,3728
27.10835645,79.61926826,103.0542274,40.13998114,27,13309,2720
26.66599806,79.30411611,113.7430891,44.25216831,30,4594,1226
22.97487382,79.72364355,109.6068077,39.71829518,40,8994,2134
23.45929964,80.41773935,127.1701235,37.06165794,40,10954,2413
22.29603033,80.85635751,103.7897404,43.98348011,35,8465,1226
26.66695008,79.81148071,103.6100977,37.83164837,10,16066,3343
24.13239674,79.60291242,101.0596166,39.55413191,32,5705,1578
22.00740871,80.85635751,100.778574,43.98348011,15,15117,3234
26.20661208,80.16162142,125.3517732,35.66351663,5,11160,2393
25.07848528,78.92769241,100.0538915,39.02690516,45,16270,3576
26.839893,78.35636296,109.6534243,40.63576557,35,21571,4529
22.97487382,80.74788527,129.1969008,43.29545866,40,29282,6881
26.49440708,79.81771705,101.2675354,41.09248642,10,16081,3352
27.37213088,80.90654233,100.5079374,38.02929543,28,12334,2358
27.01947462,78.64016778,109.6534243,37.41569346,5,11079,2501
27.20763982,80.60188853,109.8066081,38.81352041,28,12218,2393
23.65905537,79.92609337,121.6700028,39.81593654,35,13981,2935
23.39682679,80.59478586,102.1060696,38.0206105,33,10794,2134
27.20918804,80.60188853,117.0530576,39.30874437,20,23875,5104
27.0747521,79.92210176,101.7690733,41.39712704,20,13443,2779
27.6138121,80.44151059,113.0226603,39.05351868,25,14138,3039
24.96343358,78.92769241,98.77059593,40.03601628,21,15724,3343
27.16416886,80.40933596,121.6700028,39.25772954,20,12754,2663
23.28842304,79.04695672,98.10643462,35.23446691,2,26302,5449
22.63380024,78.06498845,119.1540354,43.29545866,35,25345,5497
22.12438214,78.29038775,118.3415754,43.4082814,35,25038,5610
27.13941264,79.48749844,118.8406477,40.13998114,29,16286,3453
22.94980566,78.69363103,115.3924173,43.56650715,28,16498,3453
25.03264655,79.55427316,99.59075481,39.17224947,35,25238,5614
27.84687062,80.53297071,113.2761081,43.63567226,25,15117,3275
23.65657838,78.30238021,129.9820953,39.05008672,10,9401,1964
23.22122615,78.62134413,99.30119421,40.48128245,33,15230,3221
24.84709869,79.88997011,99.59075481,39.24272293,25,8348,1578
24.65570633,79.33672705,124.7266733,38.15622827,5,12931,2817
24.41164536,79.50866581,112.2854848,39.81593654,35,7410,1226
23.65905537,80.41773935,125.0829443,40.43744667,27,19556,4161
24.63405909,78.03819254,104.3266797,36.41539411,5,12637,2729
25.39919515,80.72604703,112.3706972,43.12489346,12,24478,5104
27.2902905,80.18315335,117.7226915,39.30874437,27,24478,5061
26.66695008,78.64009591,100.7497462,40.63576557,30,13037,2772
24.65775612,80.62846702,112.3706972,41.80816389,35,8994,2134
27.6138121,78.44393374,106.0663256,42.08002289,5,15784,3347
23.28842304,78.77605282,125.346986,35.23446691,25,23815,5072
22.29603033,80.53987208,115.935393,39.27165578,10,9465,1942
25.06403345,78.90023127,103.181763,37.41569346,45,22091,4436
24.44050863,79.50866581,109.780436,43.52554094,45,21192,4529
23.16829314,78.37365537,107.5895937,35.23446691,20,19375,4011
25.39884595,80.08657283,112.8951691,36.14719154,40,12956,2727
22.94980566,78.37365537,122.0784843,41.07970387,29,21571,4436
26.66599806,78.35636296,105.5638369,42.08002289,26,23468,5173
23.88844373,78.67874209,100.0538915,36.85348912,17,15230,3307
27.16416886,80.60188853,112.3706972,41.09248642,25,22031,4511
27.33701368,80.18315335,117.7226915,37.7496183,28,24478,5028
22.29603033,80.53987208,115.935393,41.07970387,35,10954,2571
26.839893,78.64009591,105.5638369,37.41569346,55,20457,4189
24.41164536,79.50866581,101.0596166,35.92628951,32,5705,1523
25.10138229,78.90023127,103.729158,37.41569346,29,8348,1674
27.60791825,79.29997666,115.8893193,44.16945708,5,16498,3454
25.58240036,78.30663689,127.7316356,36.00421995,6,15784,3337
25.06403345,78.90023127,112.8992935,43.36194848,40,12956,2720
27.6138121,80.53297071,115.8893193,40.46946826,25,14138,3083
27.34713376,80.75199036,106.0663256,35.84052979,32,29254,6573
25.58240036,78.30663689,107.513241,40.63576557,30,24078,5104
25.03264655,78.41698113,127.7316356,36.00421995,17,22791,4436
24.41164536,80.82285528,123.9515326,39.55413191,45,22064,4787
25.06403345,78.92769241,112.0545288,38.67327569,32,13309,2772
22.63380024,78.71866302,116.6016072,44.62770452,21,11239,2392
23.01871409,78.89712263,107.1911753,40.48128245,35,22167,4594
27.16416886,79.57804197,101.2675354,41.64883435,20,14922,3196
22.34310339,80.17861442,100.778574,43.98348011,35,14864,3098
26.02176139,79.95572367,125.4843682,35.66351663,40,17000,3544
24.43452857,80.89161405,112.3706972,41.89998128,29,12349,2729
27.76232279,80.44620234,113.2761081,37.83164837,5,17728,3610
24.35405938,79.60291242,108.7174623,40.43744667,33,10263,1942
25.27048901,79.66421117,101.0596166,41.39712704,35,20612,4247
26.9366195,78.09888315,126.0695173,36.56191235,15,15210,3228
23.32167524,78.62134413,109.6534243,37.06165794,20,15784,3277
25.32951569,79.13804947,121.8024283,43.53021424,29,12442,2663
25.39884595,79.66421117,118.8406477,39.25772954,40,25238,5610
25.06403345,78.82846957,103.181763,41.15980781,25,8325,1226
25.35672572,79.09046849,117.1461096,43.97473936,32,8197,1778
27.60165319,79.20934791,115.8893193,37.29495841,10,15934,3345
25.32951569,79.26512176,127.3600532,43.68278761,29,11601,2377
26.74816519,80.07408702,106.7321467,43.73148257,30,5844,1578
25.00100229,79.21615832,124.7266733,43.53021424,24,17090,3728
24.88164054,79.88997011,101.0596166,41.89998128,35,20612,4189
25.04757264,78.90023127,100.0538915,38.20820332,25,7728,1578
26.60395529,79.04670046,113.7430891,40.79655071,10,18744,3961
25.53547025,78.83952503,121.8361684,36.08382598,2,15784,3345
23.1678515,78.44474004,107.5895937,38.03944817,25,25345,5375
26.66695008,78.64016778,127.7316356,35.00320331,35,24175,5028
26.08789637,80.16162142,125.4843682,36.86111403,15,16286,3454
27.55035434,79.29997666,113.7968445,40.13998114,26,15149,3275
27.01947462,78.87875812,100.0538915,35.68814729,15,15253,3228
27.10835645,80.60188853,118.0280402,39.25772954,24,20032,4161
25.6750809,79.19717582,119.9777641,40.30042587,15,17317,3581
22.02125634,80.29743298,100.2709257,39.34236856,10,20009,4146
25.53547025,78.83952503,103.729158,38.62791521,45,16270,3530
22.66238076,80.72726883,116.6016072,43.29545866,40,7410,1778
27.13941264,79.5745,100.8926844,37.33770625,40,20612,4247
27.0747521,79.57804197,115.5610859,42.62228634,34,13237,2696
26.66599806,79.30411611,115.278873,44.25216831,55,8465,1226
27.20763982,79.5745,115.5610859,41.64883435,25,17128,3644
23.01871409,78.37365537,125.346986,38.0206105,28,16100,3445
24.63405909,78.20307034,119.1540354,43.70199564,5,16498,3453
23.2476218,78.56397486,107.1911753,38.03944817,5,15210,3234
25.13984604,79.09046849,125.2369442,43.53021424,30,15423,3181
23.83602016,80.8249897,99.86264169,36.85348912,24,29282,6728
26.12581152,79.25607926,120.5366124,37.68885106,10,16677,3530
25.44516342,80.52433213,102.5168421,41.39712704,27,12218,2501
23.83602016,79.60291242,101.3277098,38.70657961,5,24560,5231
25.32951569,80.08657283,125.4843682,36.86111403,18,16286,3352
25.53946015,79.49348989,115.5610859,44.16945708,50,4594,1706
